PayStationBlockfaceId,ElementKey,ParkingSpaces,PaidParkingArea,ParkingTimeLimitCategory,PeakHourStart1,PeakHourEnd1,PeakHourStart2,PeakHourEnd2,PaidAreaStartTime,PaidAreaEndTime,EffectiveStartDate,EffectiveEndDate,PaidParkingRate,ParkingCategory,Load,Zone,WeekdayRate1,WeekdayStart1,WeekdayEnd1,WeekdayRate2,WeekdayStart2,WeekdayEnd2,WeekdayRate3,WeekdayStart3,WeekdayEnd3,StartTimeWeekday,EndTimeWeekday,SaturdayRate1,SaturdayStart1,SaturdayEnd1,SaturdayRate2,SaturdayStart2,SaturdayEnd2,SaturdayRate3,SaturdayStart3,SaturdayEnd3,StartTimeSaturday,EndTimeSaturday
9477,12886,8,Denny Triangle,240,07:00:00,09:00:00,,,08:00:00,18:00:00,2016-11-23,2017-05-19,,Paid Parking,0,1,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9478,57513,3,Commercial Core,120,,,,,08:00:00,20:00:00,2016-11-24,2017-07-02,,Paid Parking,0,0,3.5,08:00:00,11:00:00,4,11:00:00,17:00:00,3.5,17:00:00,20:00:00,08:00:00,20:00:00,3.5,08:00:00,11:00:00,4,11:00:00,17:00:00,3.5,17:00:00,20:00:00,08:00:00,20:00:00
9479,10053,5,South Lake Union,120,,,,,08:00:00,18:00:00,2016-11-24,2016-12-10,,Paid Parking,2,1,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9480,11397,6,Belltown,120,,,,,08:00:00,20:00:00,2016-11-29,2017-07-02,,Paid Parking,0,1,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00
9481,58829,4,South Lake Union,120,,,,,08:00:00,18:00:00,2016-11-30,2016-12-10,,Paid Parking,0,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9482,51485,7,Belltown,120,,,,,08:00:00,20:00:00,2016-11-30,2016-12-13,,Paid Parking,2,1,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00
9483,31489,0,Belltown,,,,,,08:00:00,20:00:00,2016-12-01,2017-07-02,,No Parking Allowed,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,2.5,17:00:00,20:00:00,08:00:00,20:00:00
9484,76042,5,First Hill,120,,,,,08:00:00,20:00:00,2016-12-01,2017-01-31,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00
9485,76034,5,First Hill,120,,,,,08:00:00,20:00:00,2016-12-01,2017-03-15,,Restricted Parking Zone,1,1,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00
9486,8854,8,Commercial Core,240,,,,,08:00:00,20:00:00,2016-12-01,2017-02-10,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00
9487,34501,0,South Lake Union,30,,,,,08:00:00,18:00:00,2016-12-02,2016-12-10,,Paid Parking,1,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9488,86449,12,Ballard,240,,,,,08:00:00,18:00:00,2016-12-06,2016-12-07,,Paid Parking,0,2,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00
9489,86450,12,Ballard,240,,,,,08:00:00,18:00:00,2016-12-06,2016-12-07,,Paid Parking,1,1,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00
9490,10870,2,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-07,2016-12-10,,Paid Parking,0,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9491,31065,0,South Lake Union,,,,,,08:00:00,18:00:00,2016-12-07,2016-12-10,,No Parking Allowed,0,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9492,81129,0,South Lake Union,,,,,,08:00:00,18:00:00,2016-12-07,2016-12-10,,No Parking Allowed,1,0,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,2,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9493,36493,7,Cherry Hill,120,,,,,08:00:00,20:00:00,2016-12-07,2017-06-30,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,1.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,1.5,17:00:00,20:00:00,08:00:00,20:00:00
9494,86449,13,Ballard,240,,,,,08:00:00,18:00:00,2016-12-07,2017-07-02,,Paid Parking,0,1,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00
9495,86450,13,Ballard,240,,,,,08:00:00,18:00:00,2016-12-07,2017-07-02,,Paid Parking,1,0,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00,1,08:00:00,11:00:00,1,11:00:00,18:00:00,,,,08:00:00,18:00:00
9496,35506,6,First Hill,120,,,,,08:00:00,20:00:00,2016-12-08,2017-03-15,,Paid Parking,0,0,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00,4,08:00:00,11:00:00,4,11:00:00,17:00:00,4,17:00:00,20:00:00,08:00:00,20:00:00
9497,36494,8,Cherry Hill,120,,,,,08:00:00,20:00:00,2016-12-08,2016-12-13,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,1.5,17:00:00,20:00:00,08:00:00,20:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,17:00:00,1.5,17:00:00,20:00:00,08:00:00,20:00:00
9498,34881,12,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9499,54073,10,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2016-12-15,,Paid Parking,0,0,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9500,35749,9,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Restricted Parking Zone,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9501,33005,9,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9502,53809,8,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9503,58454,7,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-01-27,,Restricted Parking Zone,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9504,55453,20,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2016-12-15,,Paid Parking,0,0,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9505,31310,13,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9506,13142,4,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,2,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9507,10797,4,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,0,1,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9508,33518,10,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Restricted Parking Zone,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9509,13109,9,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9510,56349,3,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,2,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9511,33745,9,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9512,34509,14,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9513,11882,14,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Restricted Parking Zone,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9514,58453,8,South Lake Union,120,16:00:00,18:00:00,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Restricted Parking Zone,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9515,56082,8,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9516,76721,12,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2016-12-15,,Paid Parking,0,0,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9517,35198,4,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9518,33146,15,South Lake Union,600,16:00:00,18:00:00,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9519,11785,8,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Restricted Parking Zone,1,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9520,59046,6,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2016-12-15,,Paid Parking,0,0,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9521,77266,9,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2017-04-13,,Paid Parking,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
9522,57201,12,South Lake Union,600,,,,,08:00:00,18:00:00,2016-12-10,2016-12-15,,Paid Parking,0,0,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00,1.5,08:00:00,11:00:00,2,11:00:00,18:00:00,,,,08:00:00,18:00:00
9523,79790,9,South Lake Union,120,,,,,08:00:00,18:00:00,2016-12-10,2017-07-02,,Restricted Parking Zone,0,0,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00,2.5,08:00:00,11:00:00,2.5,11:00:00,18:00:00,,,,08:00:00,18:00:00
10109,35434,5,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10110,81198,7,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,1,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10111,32466,6,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,1,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10112,11670,11,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10113,35501,7,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,1,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10114,34309,19,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,1,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10115,35714,10,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10116,34305,5,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,1,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10117,58181,10,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Carpool Parking,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10118,79881,8,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10119,57190,5,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,1,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10120,34481,6,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10121,34482,9,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10122,11673,4,First Hill,120,15:00:00,18:00:00,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10123,79885,7,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,1,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10124,11873,4,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10125,12950,9,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10126,35717,7,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10127,35830,5,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10128,13093,10,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10129,77618,8,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10130,35718,9,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10131,58193,4,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10132,35437,5,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10133,8374,7,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10134,80746,7,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,1,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10135,35505,8,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10136,35705,10,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10137,76398,6,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,1,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10138,58402,8,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,1,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10139,32558,8,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10140,12953,10,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10141,11866,6,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Paid Parking,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10142,76406,8,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,0,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
10143,8610,7,First Hill,120,,,,,08:00:00,20:00:00,2017-03-15,2017-07-02,,Restricted Parking Zone,1,0,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00,4.5,08:00:00,11:00:00,4.5,11:00:00,17:00:00,4.5,17:00:00,20:00:00,08:00:00,20:00:00
